IKGCNFLN_02639	ICEberg|321_aminoglycoside_phosphotransferase_type_III_gi|133919249|emb|CAL69040.1|_[Streptococcus_pneumoniae]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
IKGCNFLN_02639	ICEberg|362_aminoglycoside_phosphotransferase_type_III_gi|295980971|emb|CBJ57219.1|_[Streptococcus_pneumoniae]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
IKGCNFLN_02639	ICEberg|791_aminoglycoside_O-phosphotransferase_APH(3')-IIIa_gi|6428283977|ref|AQY23917.1|_[Streptococcus_agalactiae]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
IKGCNFLN_02639	ICEberg|937_aminoglycoside_3'-phosphotransferase_gi|8325333052|ref|AIM40102.1|_[Bacteroides_fragilis]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
IKGCNFLN_02639	ICEberg|445_aminoglycoside_3'-phosphotransferase_gi|6725753771|ref|CBZ42060.1|_[Streptococcus_suis]	99.6	264	264	264	1	0	1	264	1	264	7.07e-198	538
IKGCNFLN_02640	ICEberg|321_hypothetical_protein_gi|133919250|emb|CAL69041.1|_[Streptococcus_pneumoniae]	100	190	190	190	0	0	1	190	1	190	2.60e-136	376
IKGCNFLN_02640	ICEberg|362_hypothetical_protein_gi|295980970|emb|CBJ57218.1|_[Streptococcus_pneumoniae]	98.8	169	190	164	2	0	1	164	1	164	7.57e-113	316
IKGCNFLN_02640	ICEberg|937_transcriptional_regulator_gi|8325333053|ref|AIM40103.1|_[Bacteroides_fragilis]	100	141	190	136	0	0	1	136	1	136	9.31e-94	267
IKGCNFLN_02640	ICEberg|445_hypothetical_protein_gi|6725753770|ref|CBZ42059.1|_[Streptococcus_suis]	100	121	190	121	0	0	70	190	1	121	2.30e-85	245
IKGCNFLN_02641	ICEberg|445_hypothetical_protein_gi|6725753769|ref|CBZ42058.1|_[Streptococcus_suis]	100	91	118	91	0	0	28	118	1	91	5.11e-62	182
IKGCNFLN_02642	ICEberg|445_hypothetical_protein_gi|6725753768|ref|CBZ42057.1|_[Streptococcus_suis]	100	166	219	116	0	0	1	116	13	128	9.88e-81	236
IKGCNFLN_02654	ICEberg|93_rRNA_methyltransferase_gi|854706|gb|AAC37034.1|_[Bacteroides_thetaiotaomicron]	70.8	244	244	243	71	0	1	243	1	243	2.23e-120	340
IKGCNFLN_02654	ICEberg|65_ErmG_gi|33468439|emb|CAD89787.1|_[Bacteroides_ovatus]	70.4	244	244	243	72	0	1	243	1	243	1.82e-119	338
IKGCNFLN_02663	ICEberg|812_transposase_gi|7374557470|ref|CCH26393.1|_[Streptococcus_pyogenes]	61.3	228	224	222	86	0	1	222	3	224	4.50e-97	280
IKGCNFLN_02663	ICEberg|76_transposase_gi|157419740|gb|ABV55429.1|_[Streptococcus_dysgalactiae_subsp._equisimilis]	60.4	227	224	222	87	1	1	222	3	223	2.24e-92	268
