MMHCIOPA_02194	ICEberg|76_copper-transporting_ATPase_TcrA-like_protein_gi|157419717|gb|ABV55406.1|_[Streptococcus_dysgalactiae_subsp._equisimilis]	62.1	158	802	140	52	1	628	767	3	141	6.73e-53	178
MMHCIOPA_02383	ICEberg|1096_chaperonin_GroEL_gi|7223842013|ref|YP_004144969.1|_[Mesorhizobium_ciceri_biovar_biserrulae_WSM1271]	60.3	555	538	539	210	3	2	538	3	539	1.46e-219	616
MMHCIOPA_02533	ICEberg|394_cold-shock_protein_gi|281376355|gb|ADA65845.1|_[Lactococcus_lactis_subsp._lactis_KF147]	66.2	66	66	65	22	0	1	65	1	65	2.54e-28	94.0
MMHCIOPA_02581	ICEberg|68_BlaZ_gi|209486303|gb|ACI48602.1|_[Staphylococcus_aureus]	97.9	281	281	281	6	0	1	281	1	281	5.70e-192	525
MMHCIOPA_02582	ICEberg|68_BlaR1_gi|209486302|gb|ACI48601.1|_[Staphylococcus_aureus]	94.2	585	585	585	34	0	1	585	1	585	0.0	1081
MMHCIOPA_02583	ICEberg|68_BlaI_gi|209486301|gb|ACI48600.1|_[Staphylococcus_aureus]	98.4	126	126	126	2	0	1	126	1	126	1.95e-82	235
MMHCIOPA_02584	ICEberg|68_BinL_gi|209486300|gb|ACI48599.1|_[Staphylococcus_aureus]	96.3	197	192	188	7	0	1	188	1	188	1.85e-129	359
MMHCIOPA_02586	ICEberg|812_transposase_gi|7374557470|ref|CCH26393.1|_[Streptococcus_pyogenes]	60.4	228	224	222	88	0	1	222	3	224	7.40e-96	277
MMHCIOPA_02587	ICEberg|445_hypothetical_protein_gi|6725753770|ref|CBZ42059.1|_[Streptococcus_suis]	100	121	121	121	0	0	1	121	1	121	2.06e-86	244
MMHCIOPA_02587	ICEberg|321_hypothetical_protein_gi|133919250|emb|CAL69041.1|_[Streptococcus_pneumoniae]	100	190	121	121	0	0	1	121	70	190	2.08e-85	244
MMHCIOPA_02587	ICEberg|362_hypothetical_protein_gi|295980970|emb|CBJ57218.1|_[Streptococcus_pneumoniae]	97.9	169	121	95	2	0	1	95	70	164	5.92e-62	184
MMHCIOPA_02587	ICEberg|937_transcriptional_regulator_gi|8325333053|ref|AIM40103.1|_[Bacteroides_fragilis]	100	141	121	67	0	0	1	67	70	136	7.20e-43	135
MMHCIOPA_02588	ICEberg|321_aminoglycoside_phosphotransferase_type_III_gi|133919249|emb|CAL69040.1|_[Streptococcus_pneumoniae]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
MMHCIOPA_02588	ICEberg|362_aminoglycoside_phosphotransferase_type_III_gi|295980971|emb|CBJ57219.1|_[Streptococcus_pneumoniae]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
MMHCIOPA_02588	ICEberg|791_aminoglycoside_O-phosphotransferase_APH(3')-IIIa_gi|6428283977|ref|AQY23917.1|_[Streptococcus_agalactiae]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
MMHCIOPA_02588	ICEberg|937_aminoglycoside_3'-phosphotransferase_gi|8325333052|ref|AIM40102.1|_[Bacteroides_fragilis]	100	264	264	264	0	0	1	264	1	264	1.22e-198	540
MMHCIOPA_02588	ICEberg|445_aminoglycoside_3'-phosphotransferase_gi|6725753771|ref|CBZ42060.1|_[Streptococcus_suis]	99.6	264	264	264	1	0	1	264	1	264	7.07e-198	538
MMHCIOPA_02589	ICEberg|321_streptothricin_acetyltransferase_gi|160960261|emb|CAL69039.2|_[Streptococcus_pneumoniae]	97.7	176	176	176	0	1	5	176	1	176	2.35e-123	342
MMHCIOPA_02589	ICEberg|791_streptothricin_acetyltransferase,_sat4_(disrupted_by_ISSag12)_gi|6428283976|ref|AQY23916.1|_[Streptococcus_agalactiae]	95.2	85	176	83	0	1	98	176	3	85	1.15e-53	163
MMHCIOPA_02628	ICEberg|812_transposase_gi|7374557470|ref|CCH26393.1|_[Streptococcus_pyogenes]	60.4	228	224	222	88	0	1	222	3	224	4.26e-95	275
MMHCIOPA_02689	ICEberg|93_rRNA_methyltransferase_gi|854706|gb|AAC37034.1|_[Bacteroides_thetaiotaomicron]	70.8	244	244	243	71	0	1	243	1	243	2.23e-120	340
MMHCIOPA_02689	ICEberg|65_ErmG_gi|33468439|emb|CAD89787.1|_[Bacteroides_ovatus]	70.4	244	244	243	72	0	1	243	1	243	1.82e-119	338
