sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875284	chromosome	-	-	ECLLOALE_28 Staphylococcus aureus strain strain	442	0.3031674208144796	01ee9a39379851da5d4cc01b660743d7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_29 Staphylococcus aureus strain strain	427	0.46604215456674475	f4712946fa098621cf912e6c5fba7922	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_3 Staphylococcus aureus strain strain	286996	0.3263216212072642	c720865a69f451c02926873329a51b74	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_30 Staphylococcus aureus strain strain	398	0.31155778894472363	c7e9bb1ebf09673f2ee62ac00a650d4a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_31 Staphylococcus aureus strain strain	390	0.3871794871794872	5e0c696fc1f94e991254923a9dbd2726	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_32 Staphylococcus aureus strain strain	371	0.29649595687331537	6f073f37fb506557f1b15ad18b92fdb4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_33 Staphylococcus aureus strain strain	351	0.2792022792022792	34fa46d40dfd7fbb19c86a21ec6dd3e9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_34 Staphylococcus aureus strain strain	339	0.5162241887905604	6b589eb331fd2ee8fd4eab2d16aaf422	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_35 Staphylococcus aureus strain strain	303	0.29042904290429045	ab4b5d3c51bb102811868a07e36da324	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_36 Staphylococcus aureus strain strain	299	0.3277591973244147	0494b4df2ae1a7344213d9ae0fed7760	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_37 Staphylococcus aureus strain strain	284	0.2887323943661972	0dcf683010ed7f1acb080a5aa252bdce	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_38 Staphylococcus aureus strain strain	284	0.35563380281690143	747527e87cb8a3fdeb04cc5de160feb8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_39 Staphylococcus aureus strain strain	277	0.51985559566787	8e710e1c24748b9496a494d137ddc7d5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_4 Staphylococcus aureus strain strain	159001	0.3269224721857095	56f7c7a3be7d7b6a0bbdf9a2746230cd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_40 Staphylococcus aureus strain strain	275	0.32727272727272727	9a6697e32fc75bf405802926e9adedd2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_41 Staphylococcus aureus strain strain	268	0.5223880597014925	5ccfac92968c92c826184c3e8654661a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_42 Staphylococcus aureus strain strain	251	0.42231075697211157	b85cd02f85acecf7c23f1da75f51a2e8	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_43 Staphylococcus aureus strain strain	251	0.2948207171314741	1f651f9c2b6b396c8660eb374afac77f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_44 Staphylococcus aureus strain strain	243	0.5185185185185185	ac95c6443f9a605db7bf0234e6163f45	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_45 Staphylococcus aureus strain strain	243	0.45267489711934156	01b5d3f756af839bedbdb13b0abc4317	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_46 Staphylococcus aureus strain strain	232	0.5301724137931034	9ec561bd850679feff05b31844cbe332	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_47 Staphylococcus aureus strain strain	227	0.33480176211453744	94bef4a4539e9e096ec6dc654d312ac2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_48 Staphylococcus aureus strain strain	225	0.28444444444444444	7537ee3b63ebdffd4d4ef79ec4752ad9	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_49 Staphylococcus aureus strain strain	222	0.536036036036036	b69c374031c65848781001c0d0e7322b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_5 Staphylococcus aureus strain strain	144859	0.32590311958525187	75ba9d394658d08e5eddcd9329148c46	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_50 Staphylococcus aureus strain strain	218	0.26605504587155965	8eb377e62645a4dfb9f5b77238ee3867	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_51 Staphylococcus aureus strain strain	204	0.3431372549019608	5af6d4b759c254da2e7cfbc6531a4694	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_6 Staphylococcus aureus strain strain	138731	0.3302722534977763	941bcaa32e08037b1d7694a82775c17c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_7 Staphylococcus aureus strain strain	119989	0.32026269074665176	11b42d8191b9f5cbfcafc502010bdc3d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_8 Staphylococcus aureus strain strain	112320	0.33384081196581195	6ab5fd9eecb4ae0cba1b4a4d3126133e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875284	chromosome	-	-	ECLLOALE_9 Staphylococcus aureus strain strain	88015	0.32905754700903256	119099f93218e5c2fc4a8cec754b77df	not tested	-	-	MOBT	GQ900429_00012	-	-	-	-	-	-	-	-	-	-	-
