sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
SAMN04875295	chromosome	-	-	PFFFBGGF_47 Staphylococcus aureus strain strain	251	0.2948207171314741	1f651f9c2b6b396c8660eb374afac77f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_48 Staphylococcus aureus strain strain	243	0.45267489711934156	01b5d3f756af839bedbdb13b0abc4317	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_49 Staphylococcus aureus strain strain	232	0.5301724137931034	465a0fd51bdb5a76bf7f81b0253ce57a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_5 Staphylococcus aureus strain strain	239128	0.32486785319995987	7fc187e89fa129c60aa1bfed4414da25	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_50 Staphylococcus aureus strain strain	227	0.32599118942731276	fd4d098fc11b94d993d57fa839ed073e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_51 Staphylococcus aureus strain strain	225	0.28444444444444444	69dbf9a75c4482cea120d912ca1f9498	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_52 Staphylococcus aureus strain strain	222	0.536036036036036	361ad08a7b2304e56468eb13a22abc3c	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_53 Staphylococcus aureus strain strain	218	0.26146788990825687	eaa5045a41e134f23be2727f316d8ee2	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_54 Staphylococcus aureus strain strain	204	0.3431372549019608	5af6d4b759c254da2e7cfbc6531a4694	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_6 Staphylococcus aureus strain strain	149960	0.3351226993865031	81fe208a255a55b8b72015bfcdbfea38	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_7 Staphylococcus aureus strain strain	136941	0.3303320408058945	1ed9c16420281aa8b151a113605b9486	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_8 Staphylococcus aureus strain strain	110926	0.33399743973459783	ac0d94947c78b2931f05ceaef9aedb37	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SAMN04875295	chromosome	-	-	PFFFBGGF_9 Staphylococcus aureus strain strain	92171	0.33311996181011383	edcb6a1da64a2c2526087ef19e7652d1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
